,customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_cell,rfm_score
533,0001067509,25,1,270000.0,1,1,1,111,3
534,0001186020,25,1,90000.0,1,1,1,111,3
535,0001168946,25,2,270000.0,1,1,1,111,3
536,0000041528,25,1,90000.0,1,1,1,111,3
537,0000013723,25,1,90000.0,1,1,1,111,3
538,0000042822,3,4,360000.0,3,1,1,311,5
539,0000021845,5,5,405000.0,3,1,1,311,5
540,0001183658,24,3,270000.0,1,1,1,111,3
541,0001069202,25,1,90000.0,1,1,1,111,3
542,0001122347,25,1,90000.0,1,1,1,111,3
543,0001023282,25,1,90000.0,1,1,1,111,3
544,0001029506,25,1,270000.0,1,1,1,111,3
545,0003004117,25,1,225000.0,1,1,1,111,3
546,KH9743341,14,4,360000.0,2,1,1,211,4
547,0001191056,6,2,180000.0,3,1,1,311,5
548,0001015248,25,1,90000.0,1,1,1,111,3
549,0001120677,25,1,90000.0,1,1,1,111,3
550,0000024921,25,1,45000.0,1,1,1,111,3
551,0001081494,1,7,585000.0,3,1,1,311,5
552,0003004578,12,5,495000.0,2,1,1,211,4
553,0001081431,25,1,360000.0,1,1,1,111,3
554,0000042324,25,1,90000.0,1,1,1,111,3
555,0001078110,25,1,225000.0,1,1,1,111,3
556,0003004567,25,1,90000.0,1,1,1,111,3
557,0000023188,25,1,225000.0,1,1,1,111,3
558,0001120749,25,1,90000.0,1,1,1,111,3
559,0000028980,11,2,180000.0,2,1,1,211,4
560,0001083235,8,3,450000.0,3,1,1,311,5
561,0001006946,25,1,90000.0,1,1,1,111,3
562,0001123211,25,1,90000.0,1,1,1,111,3
563,0001167777,25,1,45000.0,1,1,1,111,3
564,0001083852,25,1,90000.0,1,1,1,111,3
565,0003009777,5,4,360000.0,3,1,1,311,5
566,0001080449,25,1,90000.0,1,1,1,111,3
567,0001146853,25,1,45000.0,1,1,1,111,3
568,0003004554,11,2,180000.0,2,1,1,211,4
569,0001082741,25,1,180000.0,1,1,1,111,3
570,0000012090,25,1,135000.0,1,1,1,111,3
571,0001135375,25,1,135000.0,1,1,1,111,3
572,0001139567,25,1,90000.0,1,1,1,111,3
573,0000025880,25,1,180000.0,1,1,1,111,3
574,0000024690,10,4,315000.0,3,1,1,311,5
575,0001137060,25,1,90000.0,1,1,1,111,3
576,0001168337,25,1,90000.0,1,1,1,111,3
577,0001120643,25,1,90000.0,1,1,1,111,3
578,0001006077,25,1,90000.0,1,1,1,111,3
579,0000000014,25,1,90000.0,1,1,1,111,3
580,0001015223,25,1,45000.0,1,1,1,111,3
581,0001161968,25,1,45000.0,1,1,1,111,3
582,0001165170,25,1,90000.0,1,1,1,111,3
583,0001165381,25,1,90000.0,1,1,1,111,3
584,0001120648,13,2,360000.0,2,1,1,211,4
585,0001163541,8,2,270000.0,3,1,1,311,5
586,0001135451,25,1,90000.0,1,1,1,111,3
587,0001161965,25,1,135000.0,1,1,1,111,3
588,0001137267,25,1,90000.0,1,1,1,111,3
589,0001082442,25,1,90000.0,1,1,1,111,3
590,0001163889,25,2,135000.0,1,1,1,111,3
591,0001168247,2,3,270000.0,3,1,1,311,5
592,KH3634869,25,1,90000.0,1,1,1,111,3
593,0003004163,25,1,90000.0,1,1,1,111,3
594,0001081762,12,4,450000.0,2,1,1,211,4
595,0001167589,25,1,225000.0,1,1,1,111,3
596,0000026353,25,2,135000.0,1,1,1,111,3
597,0000010666,25,1,90000.0,1,1,1,111,3
598,0000028047,25,1,90000.0,1,1,1,111,3
599,0001015428,25,2,135000.0,1,1,1,111,3
600,0001121524,25,1,90000.0,1,1,1,111,3
601,0001166904,14,3,315000.0,2,1,1,211,4
602,0001138046,2,4,405000.0,3,1,1,311,5
603,0001186107,17,3,270000.0,2,1,1,211,4
604,0001186533,12,2,225000.0,2,1,1,211,4
605,0000027525,25,1,45000.0,1,1,1,111,3
606,0001165384,25,1,90000.0,1,1,1,111,3
607,0001078480,25,1,90000.0,1,1,1,111,3
608,0000004261,5,2,225000.0,3,1,1,311,5
609,0001193240,3,2,180000.0,3,1,1,311,5
610,0000044842,25,1,90000.0,1,1,1,111,3
611,0001119691,25,1,90000.0,1,1,1,111,3
612,0001078823,25,1,90000.0,1,1,1,111,3
613,0001068407,25,1,90000.0,1,1,1,111,3
614,0001081622,25,1,90000.0,1,1,1,111,3
615,0000043339,25,1,90000.0,1,1,1,111,3
616,0001136537,25,1,90000.0,1,1,1,111,3
617,0001078052,6,2,180000.0,3,1,1,311,5
618,KH5292705,22,2,180000.0,1,1,1,111,3
619,0000023673,25,1,90000.0,1,1,1,111,3
620,KH6524312,20,2,180000.0,2,1,1,211,4
621,0003008604,6,4,360000.0,3,1,1,311,5
622,0001192653,25,1,90000.0,1,1,1,111,3
623,0001167151,25,1,135000.0,1,1,1,111,3
624,KH4950505,24,1,45000.0,1,1,1,111,3
625,KH7797664,24,1,405000.0,1,1,1,111,3
626,0001013236,24,1,90000.0,1,1,1,111,3
627,0001082130,24,1,90000.0,1,1,1,111,3
628,0001029683,6,3,270000.0,3,1,1,311,5
629,0001192660,24,1,135000.0,1,1,1,111,3
630,0001078688,24,1,90000.0,1,1,1,111,3
631,0001080613,24,1,90000.0,1,1,1,111,3
632,0000011769,24,1,90000.0,1,1,1,111,3
633,0001013563,8,2,270000.0,3,1,1,311,5
634,0000003311,24,2,405000.0,1,1,1,111,3
635,0001077143,24,2,90000.0,1,1,1,111,3
636,0001167063,5,3,225000.0,3,1,1,311,5
637,0001146939,19,4,360000.0,2,1,1,211,4
638,0001160650,7,4,585000.0,3,1,1,311,5
639,0001005729,24,1,135000.0,1,1,1,111,3
640,KH3209979,24,1,90000.0,1,1,1,111,3
641,KH6291370,4,4,540000.0,3,1,1,311,5
642,0001136109,24,1,90000.0,1,1,1,111,3
643,0001138422,24,1,90000.0,1,1,1,111,3
644,0001029562,24,2,135000.0,1,1,1,111,3
645,0000042802,24,1,90000.0,1,1,1,111,3
646,0000000509,24,1,45000.0,1,1,1,111,3
647,0000028366,1,3,405000.0,3,1,1,311,5
648,0001082593,0,4,360000.0,3,1,1,311,5
649,0001136347,24,1,90000.0,1,1,1,111,3
650,KH5271922,0,4,360000.0,3,1,1,311,5
651,0001137405,24,2,270000.0,1,1,1,111,3
652,0003009678,0,3,405000.0,3,1,1,311,5
653,KH3597125,24,1,90000.0,1,1,1,111,3
654,KH1976127,13,2,90000.0,2,1,1,211,4
655,0000013183,24,1,45000.0,1,1,1,111,3
656,0001077217,24,1,90000.0,1,1,1,111,3
657,0001123238,24,1,90000.0,1,1,1,111,3
658,0001163982,24,1,180000.0,1,1,1,111,3
659,0001004380,24,1,90000.0,1,1,1,111,3
660,0001080266,24,1,90000.0,1,1,1,111,3
661,0003009605,3,4,810000.0,3,1,1,311,5
662,0001015424,24,3,270000.0,1,1,1,111,3
663,0001083460,24,1,180000.0,1,1,1,111,3
664,0001193248,24,1,90000.0,1,1,1,111,3
665,0001079886,24,1,90000.0,1,1,1,111,3
666,0000027636,24,1,90000.0,1,1,1,111,3
667,0000041267,24,1,90000.0,1,1,1,111,3
668,0001119057,16,2,180000.0,2,1,1,211,4
669,0001167409,24,1,45000.0,1,1,1,111,3
670,0001137159,24,1,270000.0,1,1,1,111,3
671,0000011596,24,1,225000.0,1,1,1,111,3
672,0001136418,24,1,90000.0,1,1,1,111,3
673,0001135643,24,1,45000.0,1,1,1,111,3
674,0001120152,14,2,180000.0,2,1,1,211,4
675,0001122753,24,1,45000.0,1,1,1,111,3
676,0001015240,8,3,270000.0,3,1,1,311,5
677,0001078396,24,1,90000.0,1,1,1,111,3
678,0000029632,13,2,180000.0,2,1,1,211,4
679,0001167900,3,3,270000.0,3,1,1,311,5
680,0000003377,24,1,45000.0,1,1,1,111,3
681,0001165665,24,3,270000.0,1,1,1,111,3
682,0000013232,24,2,135000.0,1,1,1,111,3
683,0001135714,24,1,90000.0,1,1,1,111,3
684,0001166627,24,1,225000.0,1,1,1,111,3
685,0001139337,24,1,90000.0,1,1,1,111,3
686,KH4523437,24,1,90000.0,1,1,1,111,3
687,0001070939,5,3,270000.0,3,1,1,311,5
688,0000011213,24,1,135000.0,1,1,1,111,3
689,0001080317,24,1,225000.0,1,1,1,111,3
690,0001013936,11,2,180000.0,2,1,1,211,4
691,0001023396,24,1,90000.0,1,1,1,111,3
692,0001136193,24,1,180000.0,1,1,1,111,3
693,0001160231,24,1,90000.0,1,1,1,111,3
694,0000028537,24,1,90000.0,1,1,1,111,3
695,0001167183,2,3,270000.0,3,1,1,311,5
696,0003008025,12,2,180000.0,2,1,1,211,4
697,0001007163,2,4,360000.0,3,1,1,311,5
698,0001079197,9,2,225000.0,3,1,1,311,5
699,0001077946,24,1,90000.0,1,1,1,111,3
700,0001167181,24,1,135000.0,1,1,1,111,3
701,0001024045,24,1,180000.0,1,1,1,111,3
702,0001023688,24,1,90000.0,1,1,1,111,3
703,0001081358,4,2,180000.0,3,1,1,311,5
704,0001161896,24,1,180000.0,1,1,1,111,3
705,0003008050,2,8,720000.0,3,1,1,311,5
706,0000022779,24,1,90000.0,1,1,1,111,3
707,0000040030,24,1,45000.0,1,1,1,111,3
708,0001119122,24,1,180000.0,1,1,1,111,3
709,KH5209784,24,1,90000.0,1,1,1,111,3
710,0001119916,24,1,90000.0,1,1,1,111,3
711,0003004594,1,3,270000.0,3,1,1,311,5
712,0001161986,16,2,135000.0,2,1,1,211,4
713,0001015747,24,1,45000.0,1,1,1,111,3
714,0001137085,24,1,135000.0,1,1,1,111,3
715,0001138866,24,1,90000.0,1,1,1,111,3
716,0000028564,24,1,135000.0,1,1,1,111,3
717,0000023815,24,1,90000.0,1,1,1,111,3
718,0001166632,24,1,90000.0,1,1,1,111,3
719,0001183687,24,2,180000.0,1,1,1,111,3
720,0001079482,4,4,360000.0,3,1,1,311,5
721,0001121271,24,1,90000.0,1,1,1,111,3
722,0001083549,24,1,90000.0,1,1,1,111,3
723,0001166844,24,1,225000.0,1,1,1,111,3
724,0001137678,24,1,90000.0,1,1,1,111,3
725,0001083479,24,1,90000.0,1,1,1,111,3
726,0001007319,24,1,90000.0,1,1,1,111,3
727,0001006840,24,1,90000.0,1,1,1,111,3
728,0001023641,24,1,90000.0,1,1,1,111,3
729,0001079535,24,1,90000.0,1,1,1,111,3
730,0001191156,7,6,630000.0,3,1,1,311,5
731,0000042284,22,2,180000.0,1,1,1,111,3
732,0001165972,24,1,180000.0,1,1,1,111,3
733,0001079459,24,1,90000.0,1,1,1,111,3
734,0001191151,12,2,180000.0,2,1,1,211,4
735,0001136896,5,3,270000.0,3,1,1,311,5
736,KH9612100,24,1,90000.0,1,1,1,111,3
737,0003008030,24,1,90000.0,1,1,1,111,3
738,0001012386,24,1,90000.0,1,1,1,111,3
739,0001166556,0,2,180000.0,3,1,1,311,5
740,0001181264,24,1,90000.0,1,1,1,111,3
741,0001123462,24,1,90000.0,1,1,1,111,3
742,0001004691,12,3,270000.0,2,1,1,211,4
743,0001138159,24,1,90000.0,1,1,1,111,3
744,0001124254,24,1,90000.0,1,1,1,111,3
745,KH657645,5,2,270000.0,3,1,1,311,5
746,0001081515,24,2,180000.0,1,1,1,111,3
747,0001006005,24,1,90000.0,1,1,1,111,3
748,0001120588,6,2,135000.0,3,1,1,311,5
749,KH6730459,24,1,90000.0,1,1,1,111,3
750,0001079849,16,3,270000.0,2,1,1,211,4
751,0001083249,24,1,90000.0,1,1,1,111,3
752,0001067662,18,2,180000.0,2,1,1,211,4
753,0001081205,11,3,135000.0,2,1,1,211,4
754,0001121870,24,2,180000.0,1,1,1,111,3
755,0001139886,24,1,45000.0,1,1,1,111,3
756,0001120683,24,1,90000.0,1,1,1,111,3
757,0000024461,24,1,90000.0,1,1,1,111,3
758,0001029218,8,2,270000.0,3,1,1,311,5
759,0001016674,24,2,180000.0,1,1,1,111,3
760,0001006618,24,1,135000.0,1,1,1,111,3
761,0001013449,21,2,180000.0,1,1,1,111,3
762,0001071843,14,2,225000.0,2,1,1,211,4
763,0001185815,1,10,900000.0,3,1,1,311,5
764,0001139415,24,1,90000.0,1,1,1,111,3
765,0000010960,6,2,180000.0,3,1,1,311,5
766,0000013542,23,1,90000.0,1,1,1,111,3
767,KH6356741,23,1,90000.0,1,1,1,111,3
768,0001079464,13,2,135000.0,2,1,1,211,4
769,0001136097,23,1,135000.0,1,1,1,111,3
770,0001165542,23,2,180000.0,1,1,1,111,3
771,0001167004,23,1,270000.0,1,1,1,111,3
772,0001139584,23,1,45000.0,1,1,1,111,3
773,0001193360,10,4,360000.0,3,1,1,311,5
774,0001163454,14,2,135000.0,2,1,1,211,4
775,0001007308,23,1,135000.0,1,1,1,111,3
776,0001011731,23,1,90000.0,1,1,1,111,3
777,0000002787,23,1,90000.0,1,1,1,111,3
778,0000020311,4,2,90000.0,3,1,1,311,5
779,0000026500,13,5,405000.0,2,1,1,211,4
780,0001070929,23,1,90000.0,1,1,1,111,3
781,0003008141,4,3,270000.0,3,1,1,311,5
782,0001023259,23,1,90000.0,1,1,1,111,3
783,0001138198,23,1,90000.0,1,1,1,111,3
784,0000013155,23,1,90000.0,1,1,1,111,3
785,0001138929,23,2,360000.0,1,1,1,111,3
786,0001082610,0,4,450000.0,3,1,1,311,5
787,0001079350,23,1,90000.0,1,1,1,111,3
788,0001166932,23,1,90000.0,1,1,1,111,3
789,0001163554,1,3,225000.0,3,1,1,311,5
790,0001191143,23,8,900000.0,1,1,1,111,3
791,0001004904,23,1,270000.0,1,1,1,111,3
792,0001121397,23,1,180000.0,1,1,1,111,3
793,0001163523,23,3,270000.0,1,1,1,111,3
794,0000003397,22,3,405000.0,1,1,1,111,3
795,0001079924,23,3,315000.0,1,1,1,111,3
796,0001083533,23,4,360000.0,1,1,1,111,3
797,0000043149,23,1,90000.0,1,1,1,111,3
798,0001169023,23,2,450000.0,1,1,1,111,3
799,0000029810,23,1,225000.0,1,1,1,111,3
800,0000040760,23,1,270000.0,1,1,1,111,3
801,0000000591,10,3,270000.0,3,1,1,311,5
802,0001013003,23,1,45000.0,1,1,1,111,3
803,0001080885,3,3,270000.0,3,1,1,311,5
804,0001169969,23,4,315000.0,1,1,1,111,3
805,0000040569,21,3,270000.0,1,1,1,111,3
806,0001002965,23,1,90000.0,1,1,1,111,3
807,0001166777,21,2,225000.0,1,1,1,111,3
808,0001016619,23,3,270000.0,1,1,1,111,3
809,0001186163,23,1,45000.0,1,1,1,111,3
810,0001004419,23,1,90000.0,1,1,1,111,3
811,0001136744,22,2,180000.0,1,1,1,111,3
812,0001165251,22,1,90000.0,1,1,1,111,3
813,0001161670,10,4,2025000.0,3,1,1,311,5
814,0001030108,7,3,270000.0,3,1,1,311,5
815,0001120514,22,2,360000.0,1,1,1,111,3
816,0001186442,22,2,180000.0,1,1,1,111,3
817,KH6273702,22,2,270000.0,1,1,1,111,3
818,0000021074,16,4,450000.0,2,1,1,211,4
819,0000044811,16,3,315000.0,2,1,1,211,4
820,0001165400,22,2,180000.0,1,1,1,111,3
821,0001123460,22,1,90000.0,1,1,1,111,3
822,0001122294,22,1,90000.0,1,1,1,111,3
823,0001015696,22,1,90000.0,1,1,1,111,3
824,0001120415,22,3,270000.0,1,1,1,111,3
825,0001079569,22,2,315000.0,1,1,1,111,3
826,0000020540,22,1,45000.0,1,1,1,111,3
827,0000012890,4,4,405000.0,3,1,1,311,5
828,0001167782,22,1,270000.0,1,1,1,111,3
829,0001082814,22,2,450000.0,1,1,1,111,3
830,0000014495,22,1,90000.0,1,1,1,111,3
831,0001083327,6,2,270000.0,3,1,1,311,5
832,0000013048,22,1,90000.0,1,1,1,111,3
833,0001160368,1,3,315000.0,3,1,1,311,5
834,0000013006,22,1,135000.0,1,1,1,111,3
835,0001137208,22,1,135000.0,1,1,1,111,3
836,0000000782,22,2,225000.0,1,1,1,111,3
837,0001124383,8,2,180000.0,3,1,1,311,5
838,0001137844,8,2,180000.0,3,1,1,311,5
839,0000029641,22,1,180000.0,1,1,1,111,3
840,0001079943,22,1,90000.0,1,1,1,111,3
841,0001169141,22,2,180000.0,1,1,1,111,3
842,0001008090,22,1,90000.0,1,1,1,111,3
843,0001169504,8,3,360000.0,3,1,1,311,5
844,0003008163,12,3,315000.0,2,1,1,211,4
845,0003004128,22,1,90000.0,1,1,1,111,3
846,0001080434,22,2,135000.0,1,1,1,111,3
847,0001005739,22,1,90000.0,1,1,1,111,3
848,KH5918544,8,2,225000.0,3,1,1,311,5
849,0003004559,20,2,180000.0,2,1,1,211,4
850,0001160546,22,1,225000.0,1,1,1,111,3
851,0000014596,22,1,90000.0,1,1,1,111,3
852,0001160674,22,1,180000.0,1,1,1,111,3
853,0001168246,13,2,180000.0,2,1,1,211,4
854,0001011253,12,4,585000.0,2,1,1,211,4
855,0001119167,22,1,270000.0,1,1,1,111,3
856,0001169818,22,1,90000.0,1,1,1,111,3
857,0001161907,22,1,180000.0,1,1,1,111,3
858,0000014280,22,1,90000.0,1,1,1,111,3
859,0003008151,22,1,90000.0,1,1,1,111,3
860,KH2684007,22,2,180000.0,1,1,1,111,3
861,0001186145,22,4,405000.0,1,1,1,111,3
862,0001083252,4,6,540000.0,3,1,1,311,5
863,0000040435,22,2,315000.0,1,1,1,111,3
864,0001082213,22,1,360000.0,1,1,1,111,3
865,0001082955,12,3,495000.0,2,1,1,211,4
866,0000010842,22,1,225000.0,1,1,1,111,3
867,0001079209,22,1,90000.0,1,1,1,111,3
868,0001081936,22,1,90000.0,1,1,1,111,3
869,0001135545,12,3,270000.0,2,1,1,211,4
870,0001081580,14,2,360000.0,2,1,1,211,4
871,0000013312,22,2,180000.0,1,1,1,111,3
872,0001121636,22,1,315000.0,1,1,1,111,3
873,0001169356,22,4,405000.0,1,1,1,111,3
874,0001028852,3,7,765000.0,3,1,1,311,5
875,0001139793,22,2,225000.0,1,1,1,111,3
876,0001167052,3,3,315000.0,3,1,1,311,5
877,0001119249,22,1,180000.0,1,1,1,111,3
878,0001137061,22,2,180000.0,1,1,1,111,3
879,0001083977,4,6,540000.0,3,1,1,311,5
880,0000023558,22,2,180000.0,1,1,1,111,3
881,0001029089,1,3,270000.0,3,1,1,311,5
882,0001185901,22,1,90000.0,1,1,1,111,3
883,0001022818,22,1,90000.0,1,1,1,111,3
884,0001005453,22,3,315000.0,1,1,1,111,3
885,0001015629,22,1,90000.0,1,1,1,111,3
886,0001012989,22,1,180000.0,1,1,1,111,3
887,0001168435,22,2,270000.0,1,1,1,111,3
888,0001081464,22,1,90000.0,1,1,1,111,3
889,0001137447,22,2,225000.0,1,1,1,111,3
890,0001119259,22,1,270000.0,1,1,1,111,3
891,0000013760,7,2,90000.0,3,1,1,311,5
892,0000028131,22,1,90000.0,1,1,1,111,3
893,0001137485,18,2,180000.0,2,1,1,211,4
894,0005010000,8,2,180000.0,3,1,1,311,5
895,0001168878,22,2,180000.0,1,1,1,111,3
896,0000029561,10,2,180000.0,3,1,1,311,5
897,0000026916,22,1,90000.0,1,1,1,111,3
898,0001119019,22,1,90000.0,1,1,1,111,3
899,0001168788,22,1,90000.0,1,1,1,111,3
900,0000043197,3,2,135000.0,3,1,1,311,5
901,0003004563,11,19,2340000.0,2,1,1,211,4
902,0001023949,6,2,180000.0,3,1,1,311,5
903,0001181248,22,1,90000.0,1,1,1,111,3
904,0003004489,22,1,135000.0,1,1,1,111,3
905,0003009632,7,10,1035000.0,3,1,1,311,5
906,0000043491,22,1,90000.0,1,1,1,111,3
907,0000026756,22,7,855000.0,1,1,1,111,3
908,0001071056,20,3,405000.0,2,1,1,211,4
909,0001186096,22,1,90000.0,1,1,1,111,3
910,0001077762,22,2,180000.0,1,1,1,111,3
911,0000000803,22,1,180000.0,1,1,1,111,3
912,0001004923,22,1,90000.0,1,1,1,111,3
913,0001169451,16,2,135000.0,2,1,1,211,4
914,0000014640,22,1,90000.0,1,1,1,111,3
915,0001120067,22,1,90000.0,1,1,1,111,3
916,0001165581,3,2,180000.0,3,1,1,311,5
917,0001139461,22,1,90000.0,1,1,1,111,3
918,0001185851,22,1,90000.0,1,1,1,111,3
919,0001007976,22,2,180000.0,1,1,1,111,3
920,0001119530,22,1,90000.0,1,1,1,111,3
921,0000029893,9,3,270000.0,3,1,1,311,5
922,0001136522,22,1,135000.0,1,1,1,111,3
923,0000023292,22,3,270000.0,1,1,1,111,3
924,0001078436,22,1,135000.0,1,1,1,111,3
925,KH4131218,19,4,355000.0,2,1,1,211,4
926,0001168170,15,2,180000.0,2,1,1,211,4
927,KH5183349,22,1,90000.0,1,1,1,111,3
928,0000024908,22,1,90000.0,1,1,1,111,3
929,0001070943,12,2,180000.0,2,1,1,211,4
930,0000010809,22,1,45000.0,1,1,1,111,3
931,0001123587,22,1,90000.0,1,1,1,111,3
932,WEBS00000043900,22,2,180000.0,1,1,1,111,3
933,0001077948,22,3,270000.0,1,1,1,111,3
934,0001119674,22,2,405000.0,1,1,1,111,3
935,0001109110,22,1,90000.0,1,1,1,111,3
936,0001166218,0,2,225000.0,3,1,1,311,5
937,0001169665,3,2,180000.0,3,1,1,311,5
938,0001168494,22,1,90000.0,1,1,1,111,3
939,0000044666,21,4,360000.0,1,1,1,111,3
940,0001169541,13,14,1710000.0,2,1,1,211,4
941,0001006230,21,1,360000.0,1,1,1,111,3
942,0003009704,3,10,900000.0,3,1,1,311,5
943,0000021309,21,1,90000.0,1,1,1,111,3
944,0001081262,21,1,90000.0,1,1,1,111,3
945,0005008807,2,6,765000.0,3,1,1,311,5
946,0001183751,6,2,225000.0,3,1,1,311,5
947,0001078427,21,2,180000.0,1,1,1,111,3
948,0001067408,21,2,180000.0,1,1,1,111,3
949,0000040844,21,1,90000.0,1,1,1,111,3
950,0001193347,15,4,405000.0,2,1,1,211,4
951,0001082584,5,2,270000.0,3,1,1,311,5
952,0001007166,21,2,225000.0,1,1,1,111,3
953,0001167973,14,4,450000.0,2,1,1,211,4
954,0001013068,21,1,270000.0,1,1,1,111,3
955,0001167417,1,3,360000.0,3,1,1,311,5
956,0001011884,21,1,90000.0,1,1,1,111,3
957,0001135961,21,1,90000.0,1,1,1,111,3
958,0000011871,7,2,270000.0,3,1,1,311,5
959,0003004589,3,3,360000.0,3,1,1,311,5
960,0001136703,21,1,90000.0,1,1,1,111,3
961,0003004579,10,3,315000.0,3,1,1,311,5
962,0001166103,21,1,90000.0,1,1,1,111,3
963,0001078955,21,1,225000.0,1,1,1,111,3
964,0000011553,21,1,225000.0,1,1,1,111,3
965,0001137981,21,1,135000.0,1,1,1,111,3
966,0001077693,21,1,405000.0,1,1,1,111,3
967,0001139057,13,2,360000.0,2,1,1,211,4
968,0001080904,21,3,405000.0,1,1,1,111,3
969,0001029817,21,2,180000.0,1,1,1,111,3
970,0001122828,16,5,675000.0,2,1,1,211,4
971,0001079561,1,4,180000.0,3,1,1,311,5
972,0001119473,21,1,90000.0,1,1,1,111,3
973,0001135683,21,1,90000.0,1,1,1,111,3
974,0001082875,3,2,270000.0,3,1,1,311,5
975,0003009653,0,4,540000.0,3,1,1,311,5
976,0001139815,10,2,315000.0,3,1,1,311,5
977,0001191495,21,1,180000.0,1,1,1,111,3
978,0001183612,21,1,45000.0,1,1,1,111,3
979,0001165768,15,2,180000.0,2,1,1,211,4
980,0000023995,9,4,360000.0,3,1,1,311,5
981,0001083486,21,3,855000.0,1,1,1,111,3
982,0001165816,21,1,135000.0,1,1,1,111,3
983,0001023745,21,1,90000.0,1,1,1,111,3
984,0001135373,2,5,405000.0,3,1,1,311,5
985,0001120586,21,1,90000.0,1,1,1,111,3
986,0001165533,21,1,90000.0,1,1,1,111,3
987,0001119381,21,2,180000.0,1,1,1,111,3
988,KH7411113,5,3,450000.0,3,1,1,311,5
989,KH9039640,21,1,675000.0,1,1,1,111,3
990,0001137031,21,1,90000.0,1,1,1,111,3
991,0000027362,21,1,405000.0,1,1,1,111,3
992,0001168707,21,1,90000.0,1,1,1,111,3
993,0001192769,21,1,90000.0,1,1,1,111,3
994,0001161894,6,3,270000.0,3,1,1,311,5
995,0001122528,21,2,180000.0,1,1,1,111,3
996,0003004531,0,2,225000.0,3,1,1,311,5
997,0003004496,0,5,225000.0,3,1,1,311,5
998,0001167498,0,8,720000.0,3,1,1,311,5
999,0001005103,21,1,90000.0,1,1,1,111,3
1000,0000025501,21,1,90000.0,1,1,1,111,3
1001,0001185951,1,4,360000.0,3,1,1,311,5
1002,0001191491,21,1,90000.0,1,1,1,111,3
1003,0001006139,21,2,270000.0,1,1,1,111,3
1004,KH7329796,8,5,540000.0,3,1,1,311,5
1005,0000004211,20,2,180000.0,2,1,1,211,4
1006,0000042722,20,4,315000.0,2,1,1,211,4
1007,0001082029,20,1,90000.0,2,1,1,211,4
1008,0001124278,20,1,135000.0,2,1,1,211,4
1009,0001163575,20,1,315000.0,2,1,1,211,4
1010,KH7506508,20,1,90000.0,2,1,1,211,4
1011,0001071751,20,1,90000.0,2,1,1,211,4
1012,0001007924,5,2,180000.0,3,1,1,311,5
1013,0001004396,20,1,135000.0,2,1,1,211,4
1014,0001004539,20,1,450000.0,2,1,1,211,4
1015,0001165802,20,1,90000.0,2,1,1,211,4
1016,0001160438,20,4,315000.0,2,1,1,211,4
1017,0000026967,20,2,315000.0,2,1,1,211,4
1018,0001138163,14,4,405000.0,2,1,1,211,4
1019,0001079870,20,1,90000.0,2,1,1,211,4
1020,0000020241,20,3,270000.0,2,1,1,211,4
1021,0001165728,20,1,180000.0,2,1,1,211,4
1022,KH6045416,2,4,315000.0,3,1,1,311,5
1023,0001082509,20,1,90000.0,2,1,1,211,4
1024,0000027515,20,1,90000.0,2,1,1,211,4
1025,0001023817,11,5,450000.0,2,1,1,211,4
1026,0000026550,20,1,90000.0,2,1,1,211,4
1027,0001186152,20,1,135000.0,2,1,1,211,4
1028,0005008196,7,2,135000.0,3,1,1,311,5
1029,0001013523,8,2,180000.0,3,1,1,311,5
1030,0001161991,13,3,270000.0,2,1,1,211,4
1031,0000026783,20,2,180000.0,2,1,1,211,4
1032,0001193386,0,4,225000.0,3,1,1,311,5
1033,0001121703,0,206,23310000.0,3,1,1,311,5
1034,0001023541,20,1,90000.0,2,1,1,211,4
1035,0001081061,20,1,45000.0,2,1,1,211,4
1036,0001138214,1,4,810000.0,3,1,1,311,5
1037,0001137071,20,1,90000.0,2,1,1,211,4
1038,0000012656,20,1,180000.0,2,1,1,211,4
1039,0001169514,3,2,270000.0,3,1,1,311,5
1040,0000026616,15,4,900000.0,2,1,1,211,4
1041,0001193378,20,1,180000.0,2,1,1,211,4
1042,0000020528,20,1,90000.0,2,1,1,211,4
1043,0000042669,6,3,585000.0,3,1,1,311,5
1044,0001119648,20,1,90000.0,2,1,1,211,4
1045,0001161469,20,1,90000.0,2,1,1,211,4
1046,KH7042448,20,1,180000.0,2,1,1,211,4
1047,0001013699,20,1,90000.0,2,1,1,211,4
1048,0001137890,6,2,180000.0,3,1,1,311,5
1049,0001163894,20,1,135000.0,2,1,1,211,4
1050,0001139469,20,2,360000.0,2,1,1,211,4
1051,0001165868,20,2,315000.0,2,1,1,211,4
1052,0001123637,0,8,1935000.0,3,1,1,311,5
1053,0000021670,20,1,585000.0,2,1,1,211,4
1054,0001006872,20,1,90000.0,2,1,1,211,4
1055,0001007245,20,1,90000.0,2,1,1,211,4
1056,0001007522,0,7,1260000.0,3,1,1,311,5
1057,0001005774,20,1,180000.0,2,1,1,211,4
1058,0000011552,17,2,180000.0,2,1,1,211,4
1059,0001082291,5,4,765000.0,3,1,1,311,5
1060,0003008012,2,6,720000.0,3,1,1,311,5
1061,0000041734,19,2,225000.0,2,1,1,211,4
1062,0001083865,20,1,135000.0,2,1,1,211,4
1063,0001077276,20,1,360000.0,2,1,1,211,4
1064,KH1494994,20,1,225000.0,2,1,1,211,4
